size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic
138045440,0.0,3640,7,8.0,4.5,2,0,38,5,1,1
194273280,0.0,74,42,8.0,4.5,0,0,40,5,1,1
67683328,0.0,0,0,0.0,0.0,0,0,37,0,1,1
119285760,0.0,73,34,7.0,4.0,0,0,38,5,11,1
39504896,4.99,183,0,8.0,0.0,2,0,38,5,1,1
323988480,0.0,126,4,6.0,5.0,0,0,37,5,23,1
128863232,0.0,310,85,8.0,4.5,1,0,40,5,1,1
66974720,2.99,1024,32,8.0,4.5,0,0,37,5,1,1
108787712,0.0,0,0,0.0,0.0,0,0,37,2,5,1
74841088,0.0,0,0,0.0,0.0,2,0,43,4,1,1
60838912,0.99,0,0,0.0,0.0,0,2,40,5,1,1
71076864,17.99,19,1,6.0,3.0,0,4,37,5,15,1
9191424,0.0,0,0,0.0,0.0,0,4,40,0,1,1
83761152,0.0,156,12,7.0,4.5,1,0,38,5,1,1
163893248,0.0,10368,110,9.0,4.5,2,0,38,5,11,1
38604800,2.99,11,8,6.0,3.5,0,4,37,5,1,1
61212672,3.99,13,13,8.0,4.5,0,4,37,5,1,1
93196288,3.99,5,5,8.0,4.5,0,4,37,5,1,1
142598144,0.0,31,3,6.0,2.5,2,4,37,0,1,1
202311680,0.0,741,16,8.0,4.5,0,4,37,0,1,1
262772736,1.99,62,2,5.0,5.0,1,0,37,5,1,1
87511040,0.0,2374,231,8.0,4.5,0,0,37,3,1,1
69772288,0.0,1882,1882,8.0,4.5,0,0,40,4,1,1
175507456,0.0,309,308,7.0,4.0,0,0,40,4,1,1
43154432,0.0,0,0,0.0,0.0,0,4,38,5,2,1
120737792,0.0,69,69,7.0,4.0,0,0,38,5,7,1
205922304,0.99,0,0,0.0,0.0,1,0,43,5,1,1
6210560,0.0,0,0,0.0,0.0,3,4,38,5,1,1
90980352,0.0,0,0,0.0,0.0,0,2,37,4,31,1
50235392,0.0,20,20,8.0,4.5,2,0,40,5,3,1
109358080,0.0,7692,663,8.0,4.5,0,1,37,5,20,1
66006016,3.99,472,105,8.0,5.0,0,0,37,5,5,1
203193344,1.99,6,6,9.0,5.0,2,0,37,5,0,1
266766336,0.0,90851,535,9.0,5.0,1,0,37,5,17,1
12679168,1.99,195,58,7.0,4.0,0,4,38,3,1,1
54270976,0.0,1278,98,7.0,3.5,2,0,37,5,1,1
301379584,0.0,0,0,0.0,0.0,1,0,38,5,1,1
134466560,0.0,2494,75,9.0,5.0,0,4,37,0,1,1
21346304,0.0,0,0,0.0,0.0,0,0,43,0,2,1
242657280,9.99,277,223,8.0,4.5,1,0,37,5,1,1
166046720,0.0,365,196,8.0,4.5,0,0,38,5,1,1
186491904,0.0,216,90,7.0,4.5,0,0,37,5,23,1
108348416,0.0,9,9,7.0,4.0,0,0,40,4,1,1
19173376,0.99,5,5,5.0,3.0,0,4,37,2,1,1
253245440,0.0,621,621,7.0,4.0,0,0,38,5,11,1
224924672,0.0,44,44,7.0,4.0,0,0,38,5,1,1
32825344,1.99,269,57,6.0,4.5,0,3,37,0,1,1
179884032,0.0,0,0,0.0,0.0,0,0,38,5,1,1
132957184,0.0,0,0,0.0,0.0,0,0,38,5,1,1
172704768,0.0,0,0,0.0,0.0,1,0,37,5,1,1
105390080,0.99,17,1,5.0,4.0,2,0,40,5,1,1
1044480,4.99,146,9,1.0,1.0,0,4,37,3,1,1
239486976,0.0,129,44,7.0,4.0,0,0,38,5,2,1
246378496,0.0,168,168,8.0,4.5,0,0,38,5,11,1
83220480,0.0,390,390,7.0,4.0,0,0,38,5,11,1
121673728,0.0,710,193,7.0,4.0,0,0,38,5,11,1
106568704,0.0,270,5,7.0,4.0,0,0,38,5,11,1
127670272,0.0,575,110,7.0,4.5,0,0,38,5,11,1
113391616,0.0,86,11,7.0,4.5,0,0,38,5,2,1
29554688,9.99,353,28,6.0,4.0,0,4,37,5,1,1
62576640,0.0,32,9,3.0,1.5,0,4,37,0,4,1
1395615744,0.99,64,24,6.0,4.0,1,0,37,5,2,1
166893568,0.0,12506,39,8.0,4.5,1,0,37,5,13,1
112069632,0.0,1805,48,7.0,5.0,1,4,35,0,1,1
227135488,0.0,87,20,9.0,5.0,0,0,38,5,1,1
25918464,0.0,0,0,0.0,0.0,2,0,43,5,1,1
41600000,0.0,28,0,2.0,0.0,2,4,40,5,1,1
54069248,0.0,145,2,8.0,5.0,1,0,37,5,1,1
12622848,1.99,12,0,6.0,0.0,0,3,37,0,9,1
71406592,1.99,4327,3882,8.0,4.5,1,0,37,5,8,1
472088576,0.0,0,0,0.0,0.0,1,0,37,4,1,1
58178560,0.0,0,0,0.0,0.0,1,0,40,5,1,1
290762752,0.0,257627,1284,5.0,3.5,1,0,37,5,8,1
21773312,0.0,216,213,8.0,4.5,0,0,38,3,1,1
121143296,1.99,20,4,6.0,3.0,0,0,37,5,1,1
82527232,0.0,154,48,7.0,4.5,2,0,38,5,1,1
108449792,0.99,67,38,7.0,4.0,2,0,43,5,1,1
117949440,0.0,2,2,8.0,4.5,1,3,37,0,11,1
232676352,2.99,81,15,7.0,4.5,0,0,37,5,1,1
87408640,0.0,15365,880,7.0,3.0,0,0,37,5,17,1
218039296,0.0,1,1,9.0,5.0,0,0,38,5,1,1
23927808,0.0,360,2,6.0,5.0,0,0,40,3,1,1
18254848,0.0,0,0,0.0,0.0,3,4,38,0,2,1
41485312,2.99,6,6,9.0,5.0,0,0,37,5,9,1
127228928,2.99,7,7,8.0,4.5,0,0,40,0,1,1
681596928,0.0,0,0,0.0,0.0,2,0,40,5,1,1
283409408,0.0,88,53,7.0,4.5,0,0,38,5,1,1
221880320,2.99,689,53,8.0,4.5,0,1,43,5,18,1
55823360,0.0,2,2,9.0,5.0,2,0,37,5,4,1
135127040,0.0,337,10,7.0,4.0,0,0,38,5,11,1
149407744,0.0,5464,309,9.0,4.5,0,4,37,0,1,1
112582656,0.0,3336,13,8.0,4.5,0,0,38,5,1,1
50725888,0.0,1735,125,9.0,4.5,0,4,37,5,31,1
132425728,0.0,28524,1307,8.0,4.5,0,0,38,5,1,1
8456192,0.0,13,5,9.0,5.0,3,4,37,0,1,1
3217408,0.0,0,0,0.0,0.0,3,4,37,0,0,1
30629888,0.0,0,0,0.0,0.0,0,2,37,0,1,1
13033472,0.0,0,0,0.0,0.0,0,0,38,5,2,1
34933760,0.0,0,0,0.0,0.0,0,0,38,4,1,1
237578240,0.0,1850,322,8.0,4.5,0,0,37,5,14,1
45509632,0.0,0,0,0.0,0.0,0,0,40,5,1,1
83969024,0.0,104,17,7.0,4.0,2,0,38,5,10,1
1249507328,8.99,55,12,7.0,4.0,0,0,43,5,1,1
3465451520,19.99,61,0,7.0,0.0,0,0,16,5,1,1
211762176,2.99,75,3,7.0,4.5,0,2,38,5,58,1
24117248,0.99,70,34,8.0,4.5,1,0,38,0,1,1
183614464,2.99,18,14,8.0,4.0,1,0,37,5,1,1
65866752,0.0,184,99,8.0,4.5,0,0,38,4,31,1
16136192,0.0,0,0,0.0,0.0,0,0,38,5,2,1
111177728,5.99,1,1,9.0,5.0,1,0,38,5,1,1
139961344,0.0,98,11,6.0,4.0,0,0,38,5,2,1
28395520,0.0,0,0,0.0,0.0,3,1,40,0,2,1
165360640,1.99,81,80,8.0,4.5,0,0,40,5,1,1
33499136,1.99,98,42,3.0,1.5,0,4,37,0,1,1
73056256,2.99,256,256,8.0,4.5,0,0,38,5,8,1
69201920,1.99,167,167,7.0,4.0,1,0,37,5,6,1
45176832,0.0,0,0,0.0,0.0,2,0,43,5,1,1
57025536,0.0,0,0,0.0,0.0,3,4,38,5,2,1
322576384,0.0,1,1,9.0,5.0,0,0,40,5,1,1
23536640,0.0,0,0,0.0,0.0,0,0,37,4,10,1
171962368,0.0,862,54,6.0,3.5,3,4,37,0,68,1
151451648,0.0,2024,340,9.0,5.0,2,0,37,5,1,1
12637184,0.0,1651,277,4.0,2.0,0,1,37,5,34,1
44514304,0.0,1033,3,7.0,4.5,0,4,37,0,74,1
127321088,0.0,1974,465,8.0,4.5,2,0,37,4,5,1
13287424,0.0,0,0,0.0,0.0,3,4,37,0,1,1
94791680,0.0,13,3,8.0,5.0,0,0,38,5,1,1
141017088,0.0,6038,153,9.0,5.0,0,0,38,5,12,1
149731328,0.0,553,8,6.0,4.5,1,1,37,5,1,1
148815872,0.0,999,28,8.0,4.5,0,0,37,5,1,1
8644608,1.99,89,89,6.0,3.5,2,4,38,2,1,1
4824064,2.99,0,0,0.0,0.0,0,2,38,5,1,1
163115008,0.0,3938,124,9.0,4.5,2,0,40,5,10,1
84445184,0.0,2025,158,6.0,3.5,0,0,40,3,1,1
99192832,0.0,426,29,8.0,5.0,0,0,38,5,6,1
111248384,0.0,24,19,7.0,4.5,0,0,38,5,11,1
113596416,0.0,0,0,0.0,0.0,3,4,37,0,1,1
97122304,0.0,134,12,8.0,4.0,0,0,38,5,2,1
11585536,0.99,287,17,6.0,1.5,1,1,38,3,1,1
54171648,0.0,53,3,8.0,5.0,0,0,37,4,1,1
66735104,0.0,0,0,0.0,0.0,1,0,38,0,2,1
77178880,0.99,126,23,9.0,5.0,1,0,40,5,1,1
24669184,1.99,450,15,7.0,2.5,2,1,37,2,26,1
53362688,2.99,1,1,7.0,4.0,0,4,40,0,1,1
167815168,0.0,820,0,8.0,0.0,1,0,38,5,16,1
209037312,0.0,147,4,8.0,4.5,0,0,37,5,18,1
164147200,0.0,294,10,4.0,3.5,2,0,37,5,1,1
146553856,0.0,1193,9,8.0,4.5,1,0,37,5,9,1
95408128,0.0,109,11,7.0,4.0,0,0,38,5,2,1
245484544,0.0,2998,212,8.0,4.5,0,0,37,5,1,1
253734912,0.0,69,69,8.0,4.5,1,0,37,5,1,1
70970368,0.0,422,422,7.0,4.0,1,0,40,4,1,1
68433920,1.99,9,9,3.0,2.0,1,0,38,4,1,1
312641536,0.0,1260,10,7.0,4.0,0,0,37,5,11,1
73867264,0.0,180,82,5.0,3.5,2,0,40,0,1,1
409982976,2.99,95,8,7.0,3.5,0,1,37,5,1,1
122580992,0.0,6557,39,8.0,4.5,0,0,38,5,6,1
89600000,4.99,145,1,8.0,4.0,0,0,37,4,16,1
184512512,0.0,160,131,8.0,4.5,0,0,38,5,6,1
91060224,1.99,19,2,5.0,3.0,0,1,43,5,1,1
270031872,0.0,2152,7,8.0,4.5,2,0,37,5,1,1
61911040,0.0,0,0,0.0,0.0,1,0,37,5,1,1
130876416,0.0,0,0,0.0,0.0,2,0,38,0,1,1
72358912,0.0,21,21,7.0,4.0,0,0,40,5,2,1
60484608,0.0,115,115,8.0,4.5,3,0,37,0,1,1
39272448,0.99,27,12,2.0,2.0,2,1,37,4,1,1
18373632,0.99,1,1,9.0,5.0,2,4,37,0,1,1
362543104,0.0,0,0,0.0,0.0,1,0,38,5,1,1
177694720,0.0,1,1,1.0,1.0,0,0,38,5,1,1
64715776,1.99,69,69,2.0,1.5,0,0,40,5,1,1
45782016,0.99,14,9,5.0,2.5,0,3,37,2,2,1
80888832,0.0,343,147,7.0,4.0,0,0,38,5,1,1
233176064,5.99,85,32,9.0,5.0,0,2,24,5,1,1
93433856,4.99,40,3,8.0,5.0,0,4,24,5,1,1
17227776,0.0,326,22,6.0,3.5,0,0,37,3,1,1
754333696,0.99,157,5,6.0,5.0,3,0,37,5,1,1
44267520,0.0,0,0,0.0,0.0,3,1,37,0,1,1
41987072,0.99,53,53,8.0,4.5,2,0,38,5,1,1
352692224,0.0,0,0,0.0,0.0,1,0,37,5,1,1
141621248,0.0,5112,114,8.0,5.0,0,0,40,5,1,1
56503296,0.0,0,0,0.0,0.0,2,0,40,5,1,1
967158784,6.99,58,58,7.0,4.0,1,0,37,5,4,1
60092416,0.0,2731,92,8.0,4.5,0,0,37,3,1,1
926931968,6.99,45,45,6.0,3.5,1,0,24,5,3,1
1131868160,6.99,68,68,6.0,3.5,1,0,24,5,3,1
1233047552,6.99,38,38,6.0,3.5,1,0,24,5,3,1
29420544,0.0,0,0,0.0,0.0,0,4,38,0,2,1
207391744,0.0,29,2,9.0,4.0,2,0,38,4,1,1
204987392,0.0,243,0,8.0,0.0,0,0,40,5,27,1
238582784,0.0,517,8,8.0,4.5,2,0,38,5,9,1
446764032,0.0,2190,7,8.0,5.0,1,0,37,5,12,1
30200832,0.0,0,0,0.0,0.0,0,0,38,4,2,1
377004032,1.99,34,9,7.0,3.0,0,1,37,5,14,1
341624832,0.0,173,173,8.0,4.5,0,0,38,5,1,1
50778112,0.0,0,0,0.0,0.0,3,4,38,0,1,1
89542656,6.99,272,126,8.0,4.5,0,0,38,3,1,1
180679680,0.0,10693,19,8.0,4.5,0,0,37,5,1,1
20145152,1.99,182,182,7.0,4.0,0,0,37,5,18,1
92101632,0.0,0,0,0.0,0.0,0,0,37,2,5,1
67928064,0.0,2865,142,9.0,5.0,0,0,40,2,14,1
13344768,1.99,220,202,6.0,3.0,0,0,38,5,1,1
49201152,2.99,2,2,5.0,3.0,0,0,38,5,9,1
28964864,0.0,0,0,0.0,0.0,3,4,37,0,1,1
28763136,0.0,135,36,7.0,4.5,0,4,37,0,1,1
16315392,1.99,58,32,3.0,1.5,0,1,37,5,1,1
204338176,0.99,26,4,6.0,3.0,0,2,37,5,1,1
73951232,1.99,95,1,5.0,1.0,3,1,37,5,1,1
84549632,0.0,56,3,7.0,4.0,0,3,37,5,24,1
341455872,1.99,46,24,7.0,4.0,0,0,40,5,1,1
862396416,6.99,58,27,8.0,4.5,1,0,37,5,5,1
65891328,0.0,6523,485,8.0,5.0,3,0,37,5,1,1
576397312,0.0,0,0,0.0,0.0,1,0,38,5,1,1
200294400,0.0,140,7,5.0,4.5,2,0,37,5,1,1
225862656,0.0,349,80,7.0,4.0,3,0,38,5,1,1
1008609280,6.99,67,67,7.0,4.0,1,0,37,5,5,1
111938560,1.99,31,30,8.0,4.5,0,0,38,4,1,1
32314368,0.0,708,46,5.0,3.0,2,1,37,4,1,1
36112384,0.0,457,8,5.0,3.0,0,4,37,0,1,1
1354634240,6.99,82,82,8.0,4.5,1,0,38,5,5,1
51459072,0.0,164,15,7.0,3.5,0,4,37,0,2,1
315748352,0.0,0,0,0.0,0.0,0,0,40,5,2,1
175841280,0.99,7,3,5.0,3.0,2,0,43,5,3,1
16202752,0.0,0,0,0.0,0.0,3,1,37,0,1,1
371298304,0.0,10,4,5.0,3.5,0,0,38,5,1,1
81690624,0.0,1433,68,8.0,5.0,1,0,38,3,16,1
228435968,1.99,24,24,3.0,2.0,2,0,37,5,1,1
235554816,2.99,22,9,7.0,3.5,0,0,40,4,11,1
35186688,0.0,9034,4474,8.0,4.5,0,0,40,2,16,1
1478030336,1.99,36,4,8.0,5.0,1,0,38,5,11,1
128066560,0.0,0,0,0.0,0.0,0,0,38,0,0,1
20145152,1.99,17,10,6.0,4.0,0,4,37,5,1,1
82316288,0.0,5,3,9.0,5.0,1,0,38,5,1,1
250655744,0.0,220,220,8.0,4.5,0,0,38,5,1,1
119980032,0.0,0,0,0.0,0.0,0,4,37,5,2,1
110124032,0.0,7,6,7.0,4.0,0,0,40,5,1,1
100349952,2.99,286,105,9.0,4.5,0,0,40,5,1,1
166257664,0.0,111,8,7.0,4.5,2,0,38,5,6,1
805970944,5.99,1,1,9.0,5.0,0,4,37,5,1,1
247194624,0.0,1000,216,8.0,4.0,0,0,37,5,7,1
30449664,0.0,254,1,5.0,5.0,0,4,37,0,1,1
31624192,0.0,0,0,0.0,0.0,0,4,38,0,2,1
267673600,0.99,0,0,0.0,0.0,0,0,43,5,1,1
92584960,0.0,0,0,0.0,0.0,0,0,40,0,1,1
593355776,0.0,104,2,7.0,4.0,0,0,37,4,1,1
270409728,0.0,422,313,4.0,2.5,0,0,37,5,2,1
177400832,2.99,46,20,8.0,4.5,0,2,38,5,1,1
336847872,0.0,333,42,7.0,5.0,0,0,38,5,11,1
29007872,1.99,44,13,6.0,2.5,0,4,37,0,1,1
30017536,1.99,148,1,8.0,1.0,0,1,37,0,1,1
34188288,0.0,0,0,0.0,0.0,0,0,37,0,1,1
52345856,2.99,15,0,7.0,0.0,0,0,38,5,9,1
27561984,1.99,54,16,8.0,4.0,0,0,43,5,1,1
214481920,0.0,1102,18,7.0,3.0,0,0,37,5,1,1
303932416,2.99,60,26,8.0,4.5,0,1,38,5,1,1
131070976,0.0,1,1,7.0,4.0,2,0,38,5,1,1
189497344,0.0,2432,185,7.0,4.0,0,0,37,5,1,1
123341824,0.0,67,8,8.0,4.0,2,0,38,4,31,1
27276288,0.0,53,10,5.0,4.0,0,0,38,5,1,1
283934720,0.0,1621,365,7.0,4.5,0,0,37,5,1,1
13625344,0.99,40,13,6.0,4.0,0,4,37,2,1,1
190101504,2.99,18,2,5.0,4.0,0,0,37,4,3,1
151469056,0.99,7,0,8.0,0.0,1,0,38,5,1,1
51052544,0.0,97,0,5.0,0.0,1,1,37,1,1,1
301272064,0.0,1896,50,8.0,4.0,2,0,37,5,15,1
10137600,1.99,220,1,8.0,1.0,3,1,37,0,1,1
18425856,0.0,0,0,0.0,0.0,2,4,37,0,2,1
31016960,1.99,48,2,4.0,1.0,0,3,37,0,1,1
176314368,2.99,15,15,8.0,4.5,0,2,38,5,18,1
187812864,0.0,22,10,8.0,4.5,0,0,37,5,1,1
208496640,0.99,0,0,0.0,0.0,0,0,40,0,1,1
7432192,0.0,0,0,0.0,0.0,0,4,40,0,1,1
454384640,0.0,411,66,8.0,4.5,2,0,37,5,10,1
20536320,2.99,88,12,8.0,4.5,0,4,37,5,2,1
25890816,2.99,62,16,5.0,2.5,0,4,37,0,1,1
76058624,0.0,13870,713,8.0,4.5,0,0,38,2,1,1
8997888,1.99,21,16,8.0,4.5,2,1,37,0,1,1
88146944,4.99,54,20,6.0,3.0,3,4,37,5,8,1
185916416,0.99,0,0,0.0,0.0,3,0,38,5,1,1
87797760,4.99,0,0,0.0,0.0,3,0,37,0,1,1
1901568,2.99,8,3,7.0,3.5,0,4,37,5,1,1
145988608,0.0,45,1,8.0,5.0,2,0,38,5,1,1
107710464,0.0,41,36,6.0,3.5,0,0,40,5,1,1
28006400,0.0,0,0,0.0,0.0,2,4,37,5,4,1
28264448,0.0,0,0,0.0,0.0,3,1,40,0,2,1
57049088,0.0,0,0,0.0,0.0,0,0,40,3,1,1
214042624,0.0,153,153,7.0,4.0,0,0,38,5,1,1
598120448,0.0,1283,171,8.0,4.5,0,1,38,5,10,1
404173824,3.99,7,0,5.0,0.0,0,0,40,5,1,1
42371072,0.0,363,32,7.0,4.0,0,0,37,0,1,1
312938496,0.0,0,0,0.0,0.0,2,0,40,5,3,1
39652352,0.0,50,0,5.0,0.0,0,4,37,0,1,1
482627584,1.99,80,80,5.0,3.0,2,0,25,5,1,1
14638080,0.0,0,0,0.0,0.0,0,0,38,5,2,1
49243136,0.0,55,42,9.0,5.0,0,0,40,5,2,1
97887232,0.99,587,587,8.0,4.5,0,0,37,2,1,1
414433280,2.99,123,28,7.0,3.5,0,1,37,5,1,1
58632192,0.0,605,58,8.0,4.5,2,0,37,5,1,1
148122624,0.0,339,4,7.0,2.0,3,0,37,0,9,1
315353088,0.0,6686,7,8.0,4.5,1,0,37,4,1,1
63738880,0.0,41,2,7.0,3.0,0,0,37,3,1,1
48396288,0.0,0,0,0.0,0.0,1,0,38,5,16,1
15498240,0.0,0,0,0.0,0.0,3,1,37,0,1,1
83180544,0.0,49635,3056,8.0,4.5,0,0,37,5,1,1
73080832,0.0,0,0,0.0,0.0,0,4,37,0,18,1
195908608,0.0,45227,4795,7.0,4.5,0,0,38,5,10,1
615645184,4.99,1709,52,8.0,3.5,1,0,38,5,1,1
202745856,0.0,473,217,7.0,4.0,0,0,38,5,1,1
798962688,5.99,1,1,9.0,5.0,0,4,37,5,1,1
772891648,5.99,0,0,0.0,0.0,0,4,37,5,1,1
770255872,5.99,0,0,0.0,0.0,0,4,37,5,1,1
798292992,5.99,7,0,8.0,0.0,0,4,37,5,1,1
246411264,0.0,450,13,8.0,5.0,1,0,37,5,1,1
180105216,0.0,2748,4,7.0,3.5,0,0,40,5,1,1
1267202048,6.99,66,33,5.0,4.0,1,0,37,5,5,1
1287553024,0.0,3207,729,7.0,4.0,1,0,37,5,1,1
2233358336,6.99,69,69,7.0,4.0,1,0,24,5,4,1
78155776,0.0,22,22,7.0,4.0,0,0,38,5,1,1
100372480,0.0,38,0,7.0,0.0,2,1,38,0,1,1
127693824,2.99,656,18,8.0,5.0,0,1,37,4,14,1
126512128,0.0,39,24,8.0,5.0,2,0,40,5,1,1
76928000,0.0,14,1,8.0,5.0,0,4,37,5,1,1
119754752,0.0,456,394,7.0,4.0,0,0,40,5,1,1
135485440,0.0,29,24,7.0,4.0,0,0,40,5,1,1
68666368,0.0,136,4,8.0,5.0,2,0,40,4,11,1
24810496,0.0,730,181,8.0,5.0,2,1,37,0,1,1
115027968,0.0,233,70,6.0,3.5,1,0,40,5,1,1
363078656,0.0,0,0,0.0,0.0,2,0,40,5,1,1
16188416,0.99,0,0,0.0,0.0,3,4,38,0,1,1
92217344,0.0,0,0,0.0,0.0,3,4,37,0,1,1
175943680,0.0,0,0,0.0,0.0,2,0,40,5,1,1
127256576,0.0,0,0,0.0,0.0,1,0,37,4,2,1
466015232,0.0,1,1,9.0,5.0,1,0,40,5,1,1
4025969664,9.99,373,4,8.0,4.5,2,0,16,5,6,1
67259392,0.0,0,0,0.0,0.0,3,0,37,4,1,1
18597888,0.0,0,0,0.0,0.0,0,0,37,0,1,1
133885952,0.0,0,0,0.0,0.0,0,0,40,5,1,1
138093568,0.0,267,68,7.0,4.5,1,0,37,5,2,1
90488832,0.0,1296,120,9.0,5.0,1,0,37,5,2,1
22302720,1.99,0,0,0.0,0.0,2,0,38,4,1,1
83826688,0.0,5,0,8.0,0.0,3,0,38,0,2,1
72283136,0.0,1,1,1.0,1.0,2,0,38,5,1,1
438729728,1.99,59,59,8.0,4.5,2,0,40,5,1,1
210697216,0.0,110,7,8.0,4.5,0,2,38,5,1,1
3321082880,9.99,168,2,7.0,3.0,1,0,37,5,7,1
49349632,0.0,213,5,8.0,4.0,0,0,40,5,1,1
72118272,0.0,0,0,0.0,0.0,0,0,38,5,1,1
128232448,0.0,225,2,8.0,5.0,0,0,38,5,14,1
57921536,0.99,145,145,8.0,4.5,2,0,38,5,1,1
22635520,2.99,776,128,8.0,4.0,3,4,37,5,7,1
182045696,0.99,43,13,8.0,4.5,0,0,38,4,1,1
20215808,1.99,292,292,7.0,4.0,0,1,38,5,1,1
890523648,6.99,45,45,7.0,4.0,1,0,37,5,4,1
118787072,0.0,18,14,6.0,3.5,0,0,38,5,1,1
40938496,0.0,68,3,5.0,2.5,0,0,38,2,1,1
157871104,0.0,43,33,6.0,3.5,0,0,37,5,23,1
441995264,0.99,0,0,0.0,0.0,1,0,40,5,1,1
31446016,0.0,200,2,8.0,5.0,0,0,38,5,1,1
75713536,0.0,0,0,0.0,0.0,1,0,38,5,5,1
118693888,0.0,5003,3214,7.0,4.0,0,0,40,5,12,1
85974016,0.0,5,5,6.0,3.5,0,0,38,5,1,1
3896109056,9.99,206,64,8.0,4.5,3,0,37,4,10,1
307137536,2.99,64,12,9.0,5.0,1,4,37,5,3,1
1536766976,6.99,153,153,8.0,4.5,1,0,37,4,5,1
34397184,4.99,92,3,8.0,5.0,2,0,38,5,1,1
30601216,0.0,1360,108,6.0,3.5,0,0,40,2,1,1
9736192,1.99,45,3,7.0,2.5,1,1,37,4,1,1
602065920,6.99,72,39,8.0,4.5,1,0,37,5,5,1
35466240,0.0,336,0,8.0,0.0,3,1,37,5,1,1
22431744,14.99,6,3,6.0,4.5,0,4,16,5,16,1
106721280,0.0,0,0,0.0,0.0,0,0,37,3,31,1
146959360,0.0,1765,24,8.0,4.5,2,0,37,5,10,1
11824128,0.0,9,2,6.0,3.0,0,1,40,4,31,1
255946752,0.0,0,0,0.0,0.0,2,0,40,5,1,1
157614080,0.0,6116,291,8.0,5.0,1,0,38,5,1,1
222895104,0.0,2285,192,7.0,4.5,1,0,37,5,1,1
503228416,3.99,95,23,6.0,4.0,1,0,37,5,1,1
16805888,4.99,166,21,2.0,3.0,0,4,37,0,9,1
48802816,0.0,1131,299,8.0,4.5,2,2,37,5,1,1
33304576,0.0,155,60,8.0,4.0,0,0,38,5,1,1
276637696,3.99,104,74,7.0,4.5,0,2,37,4,1,1
1642020864,6.99,69,69,6.0,3.5,1,0,24,5,4,1
145041408,0.0,0,0,0.0,0.0,0,0,38,5,1,1
89223168,0.99,10,2,3.0,5.0,0,0,40,4,1,1
70149120,0.0,1015,600,8.0,4.5,0,0,40,5,1,1
53690368,0.0,32,32,7.0,4.0,0,0,38,5,13,1
91620352,0.0,1744,570,8.0,4.5,0,0,40,5,11,1
76777472,0.99,151,151,7.0,4.0,2,0,37,4,1,1
29972480,0.0,134,0,5.0,0.0,2,4,37,0,1,1
37760000,0.0,329,82,7.0,4.0,3,1,38,4,5,1
10542080,0.0,13443,1229,8.0,4.5,0,4,37,5,1,1
699091968,0.0,1815,67,7.0,4.0,1,0,37,5,0,1
24167424,0.0,10,1,6.0,5.0,0,0,40,5,1,1
20856832,0.99,308,192,8.0,4.5,0,0,43,5,12,1
49263616,6.99,29,0,8.0,0.0,2,4,37,5,2,1
997129216,6.99,39,39,7.0,4.0,1,0,37,5,5,1
54802432,0.0,1495,467,7.0,4.0,0,0,38,5,1,1
115707904,0.99,318,23,7.0,3.5,2,4,38,3,1,1
69188608,0.99,0,0,0.0,0.0,0,0,37,5,2,1
53415936,1.99,147,73,6.0,4.0,0,3,37,0,21,1
83196928,0.0,0,0,0.0,0.0,2,0,40,5,0,1
173696000,0.0,33,16,8.0,5.0,2,0,37,5,1,1
18822144,2.99,19,0,9.0,0.0,2,0,37,1,1,1
17641472,3.99,12,0,6.0,0.0,0,4,37,0,4,1
25418752,0.0,1,1,5.0,3.0,3,1,37,0,1,1
59741184,1.99,857,102,7.0,3.5,1,4,37,0,1,1
87851008,0.0,2,2,9.0,5.0,3,0,40,4,1,1
159013888,4.99,11,9,8.0,4.5,0,2,37,0,1,1
115209216,2.99,0,0,0.0,0.0,3,4,40,5,16,1
27025408,1.99,346,11,7.0,2.5,0,4,38,4,1,1
72118272,0.0,5833,1862,8.0,4.5,0,0,38,5,1,1
60990464,0.99,78,25,5.0,3.0,1,1,37,0,1,1
78128128,0.0,3213,2,4.0,1.5,3,4,38,0,1,1
24840192,1.99,200,200,7.0,4.0,0,1,38,4,1,1
37047296,0.0,0,0,0.0,0.0,0,0,37,0,2,1
48430080,0.0,0,0,0.0,0.0,3,2,37,0,2,1
346255360,2.99,141,21,7.0,4.0,0,1,37,5,1,1
50076672,0.0,0,0,0.0,0.0,3,4,38,0,1,1
191382528,0.0,668,16,7.0,4.5,0,0,37,5,1,1
251595776,0.0,135,18,8.0,4.5,0,0,38,5,12,1
21171200,1.99,4,4,9.0,5.0,0,0,38,5,10,1
37062656,0.0,49,1,9.0,5.0,0,2,37,5,10,1
11141120,1.99,296,55,7.0,3.5,0,1,38,4,1,1
64278528,0.0,5114,5114,8.0,4.5,0,0,37,5,1,1
124721152,0.0,954,307,7.0,4.0,2,1,37,0,1,1
176272384,0.0,82,69,7.0,4.0,0,0,40,5,8,1
10715136,7.99,43,6,7.0,5.0,0,4,25,0,1,1
110398464,0.0,32,32,7.0,4.0,0,0,38,5,11,1
234468352,0.0,161,30,7.0,4.0,0,2,37,5,12,1
153306112,0.0,30,4,9.0,5.0,1,0,38,5,1,1
315626496,1.99,839,507,6.0,4.0,0,0,37,5,11,1
135481344,2.99,9,8,3.0,2.0,0,0,40,5,1,1
132612096,0.99,69,69,5.0,3.0,2,0,43,5,1,1
